"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"
14.8207832411563	13.176152844071	14.3315362573411	12.5638121905993	12.2859254618384	13.4576754507045	10.6877718058608	13.613105201354	16.4175682548096	15.7069182729126	14.0149399668063	17.7701344565122
14.6643820636995	13.8164900966832	14.1533508751762	15.0558349071143	16.4865722414014	12.1795574556197	16.2841371938013	14.568508295507	15.7450114896874	15.9814288251701	15.4258746226887	14.5027789323771
16.2707329490844	16.4525487525307	17.4027910060598	16.7745878083293	12.9507425651558	14.2490106423207	13.9838445698738	13.3915521773962	17.4535177026508	16.9968376645504	15.0391627587629	17.6254581733018
13.5144623488636	14.8622026005699	14.5662685401129	14.7037815649339	12.1747934399079	14.2820687091162	12.7746908244418	13.8191447942873	12.809309507935	11.6636832322728	17.0289287548544	12.487382778181
13.1293255862619	13.706392678003	14.6854333014599	16.2937702387273	17.1281645576128	13.0446836824351	13.2025272231077	12.1567553332304	15.2485007921222	12.6071855359422	16.7149945549408	13.638195077501
15.6230653426975	13.4508411558146	14.0002070008645	13.6289052563021	10.8179860624511	12.3414335440571	14.0572870518793	9.77928473900294	14.3201496003966	16.8314729169797	14.2486902617802	10.5772352157887
15.1042136263684	12.6126979865702	11.8282929080259	16.0586733630142	10.9767971571663	8.74096744086481	13.2613451866998	12.7698861558619	12.8490469816718	11.0637530822993	15.2465086442415	9.32927311636454
13.5505792328558	19.652956660647	11.5976387570682	12.3405895006562	15.4184425763063	15.7202716949782	14.6377950266041	18.0657175065698	13.9374185228634	14.4906309532498	14.7024595451848	10.9919396842413
10.3329026716462	11.205908640968	14.7924206618294	9.91696331292676	14.2611111429713	13.5168357784739	14.4988493972877	13.7042995340796	15.6592011261735	13.5147442356367	14.2670137037309	14.3752236866774
18.6912522427778	18.1740354937966	18.9033015174972	21.3617852340835	16.1570828058691	14.437240407584	15.6112044831725	17.5102369197539	14.2962727489189	13.6207059730137	14.5469991581704	14.9768161326333
16.7344595116125	12.3451774120732	13.0256499001433	15.1962870576551	13.0335355712197	16.4146601231679	16.3244993350615	15.9542692971975	13.2419048313255	16.1781684511104	13.8765494805723	14.7794004257962
13.6949898353595	12.7307739731357	15.770255399503	13.7853259780883	14.2968446755023	16.0930906534891	14.9905291779365	13.9756538142171	18.3172963467724	14.2364027481087	13.966785126395	17.9388111485245
16.1614611840756	13.5453517326186	15.3185443619123	12.1280327596283	14.4561973573133	10.001073790059	14.6608589226991	13.4364713244544	11.606287331001	12.5401575633168	14.2325273443585	12.791868315852
12.0740395045509	12.3344544401112	15.6425736630974	17.0348485790945	10.3254344155424	12.648150350013	11.3762592190851	11.7011482993654	10.9688602825944	12.7332877632879	12.9769179181639	14.741552587634
13.8508625326606	14.2316106455571	12.2422429185408	13.3292434196205	12.4506760879436	12.472429506181	15.5628291954389	15.1264706877301	12.3753533225326	13.6379003887193	13.9200411328322	13.8225979751041
15.5301986230462	15.6031755142253	12.0270689998898	11.3185943547958	16.3366919131959	18.5200014956243	13.8962969551042	14.5181597489289	12.7259034166344	14.5993518982355	14.4097800119687	14.4196286016148
16.1593076753643	16.6003946595097	13.7546401116311	16.4835975440733	17.8595708028069	17.4145895288688	17.2662022550796	16.6319111106835	15.2603058116363	16.0721062069636	15.2215181448825	15.7772836052129
9.49804138909524	13.3568339525048	12.3529558589339	8.51283626814489	12.778173805575	12.2242630308753	12.1388805470673	12.3466560359395	16.7425808450698	15.3599910927303	12.7226101065433	12.8992112551945
15.5167246430891	15.3045539797224	15.4408726280221	13.3259344822282	17.6855384607933	10.9693327851129	14.2257839369329	12.6927837720041	12.2026167364223	12.5984636935571	13.106996281206	12.0514541114688
10.1140865137108	11.7852026311009	11.7520906859309	12.5296061031893	14.8540087361718	13.5325226850048	12.1827026093471	16.4161620526218	11.5310855653836	13.9326707221771	11.265378888103	13.4253471433401
15.6305699420718	17.3407766503214	15.9142027151185	15.3417241920406	13.0615787450353	10.9131321077003	12.629523560897	10.3776343326725	15.4664726680755	15.3560517085026	15.0911363720615	17.211827661014
15.5116328162385	14.2214734869765	11.6738015060874	15.144223156266	11.1254091951723	12.4615939942938	15.3134265050241	11.077270317352	17.128812032749	16.92184525371	12.4042192866279	17.4330150946227
17.5978403209891	14.1469528436599	16.2130625417719	14.4914059143366	17.7850028148184	15.5852672676004	14.1053317461448	15.2232545369846	13.2826953142225	14.6325148027878	16.2970246986064	10.4624480840581
11.8826271721323	15.0469628839724	16.6971348946528	11.972670313274	14.7768744441125	14.4720252615029	10.5660931946061	14.1211703011967	15.5612715106036	13.7675613663307	17.0103513032643	14.8672536162612
13.317775153088	13.2967999943844	13.17270902937	12.4668582645849	13.753687798002	17.2031767844063	13.6401103848602	15.2056574938921	14.3796609270782	13.1747024104585	14.5906627958789	18.5829501715208
14.0552801995403	13.241475035672	16.9815393549531	16.0750810970601	13.9313682695324	11.435146464977	12.9180401500452	14.1205699724161	16.3313262792766	12.2203351529297	16.3821413115402	15.6860007654387
14.5215731265101	16.8308729019079	11.9612518908575	14.3149484896439	12.2683616573701	15.4333924206137	16.4844330014161	17.1823592582922	15.5409653958464	11.361904597206	10.2675896198284	15.3942913462194
20.9720079336063	11.7738448942154	14.242437684955	19.0960098781922	13.4445630503649	14.8704822376722	13.9442821378461	10.0647399633404	15.9310228822746	14.8141434431981	16.0761048056028	18.3045760522724
14.0016123699256	13.7029737779396	12.9362232531686	18.7039439194803	14.8318499597996	19.0306073822875	18.2224004528374	17.0590292090888	12.5610706554598	17.2517760284986	12.9514103757566	12.3931433691575
14.9944557335268	16.3577823201053	21.4621515245806	16.069002619163	13.6377671131667	14.0525653673584	12.1623260503178	11.5176757835331	14.2743443434183	16.3316358122378	12.8710211554586	11.1908074765099
11.6791827176229	14.7787306757402	11.6626802243605	11.0588644124598	14.2802070457206	16.737253867356	15.046669767119	14.7904502710356	15.5400118251605	13.8903839808301	12.8392479078926	10.3979453823506
13.5538877840486	14.3586158003774	13.3200578553393	12.6618882951106	17.5404864253236	15.0955380934767	15.7140933831239	16.4975261698536	14.3000975966369	16.2254304853006	14.6091457585223	15.657769184667
12.9938467901023	13.7911159331772	15.6446085742103	18.1573484791244	15.1744002862708	20.0222761827138	18.4825233207819	15.968267711877	12.7366688294289	13.8192341287654	16.3044586361923	15.4489323449128
14.8473888218	15.1663524483021	17.1655857085316	11.4941783508229	16.554185613732	12.5761885754779	13.4587474346935	11.3931625693116	15.7859137863155	15.6298180604407	16.6113945223118	12.3464937146862
15.0039009387193	14.4041863772293	13.4265345102028	13.4386403569711	16.3400623067086	15.9345825782287	13.8294332396094	17.5394731811373	12.2813924686147	14.0236492740724	12.8485755866514	14.6017322448534
17.3308371901145	15.7328941520689	12.8537774655043	16.5462093906761	12.3381708726914	15.1624974755999	15.6059570333669	16.0039456025411	15.9621591518274	16.2824989484307	17.8215194462595	18.0253390314983
15.2837498037709	9.55383507821635	10.8536226589602	12.6459428782607	13.4210671789133	14.4702241897259	11.8661676582317	14.604525625279	14.6811740482138	16.4439489758089	15.5158834735205	13.1893175717475
14.0771670871965	15.7125735504978	13.3541459551218	15.863930255126	16.530071505659	16.3752812356413	15.4030604231981	16.1233197842225	11.9535829108322	15.2013315315801	14.3439860463383	14.9700516245163
13.2074045275861	13.9670477359962	14.4049085802681	16.3878157334776	14.8513526822037	12.7371639515331	10.8820796714638	16.2220466763178	13.3180245362301	13.4094120942283	15.647601957831	16.9399953839831
15.7578451860476	18.2883641468955	16.9507970318477	13.517136362781	14.4512085435089	15.7240117868766	15.8224521275538	11.9631359700104	12.0912163437246	14.768464851766	12.1584569057574	16.1298057572712
16.1127125053437	12.9092635321772	14.5943088804465	13.354923238813	16.6072609365982	19.223537305687	14.7761080806566	18.4328911538899	16.2483173189065	16.0945460909337	16.0883478940149	17.5057340011159
15.9203363488757	13.2873574789398	13.1039479450955	14.349735955407	15.3738607428534	17.146198563003	16.2849978669456	16.6684825329107	13.5595887788514	14.110858553211	14.1466214199295	13.4317918781458
15.1834989028836	17.3703069303766	15.6702785142654	17.7454798269037	9.06470559483092	14.8226892093628	14.125386212391	15.0823856976042	15.4480272065971	15.5397296537662	13.8113461348761	14.6252215818839
12.8282001196769	12.8843151442945	16.9120264400281	14.5697012442819	14.3805021385227	13.3360823840367	11.6443439939554	11.1436216146852	20.2817318553772	15.3999104440027	15.4713100416623	15.7224739841781
12.2815826752183	13.572021585917	12.9512541365885	11.7231852306301	14.1430640802288	11.0651719968744	12.8532918457555	12.3556364919066	14.0041376569581	18.6116389572667	13.7895422701587	14.6615164883153
13.4353572337706	15.5113360510664	15.4020084522917	14.2417381314495	15.5589620305186	15.1056027140954	19.0974077679362	15.8020892894581	13.1364310424664	12.6013887970606	9.50923542140654	13.6180256954412
15.4413562394049	13.8710232497621	15.7597524519654	14.2428813008289	15.4210030299451	12.4453677869118	11.0762045505265	10.7555396084491	15.1935781668857	14.0358174262558	14.5382028777233	15.1845850770223
14.5499609672901	17.3063573455544	16.6853382565283	16.2581548783126	15.1336589281285	14.9338276716046	13.7799500609354	15.4419216107964	15.9953192192139	16.5537507157091	12.1128294165216	13.8919926092451
11.3323556424915	14.0089356288084	13.5217831952951	12.1385873962349	10.5818720302298	12.0838769561167	11.6959413786794	13.7672484478216	13.6855405997741	15.5400275039152	12.1389662896663	12.8139054011742
13.3372893478575	16.0422349633366	16.7423918066991	15.7563238158759	15.3986916018408	13.4104755022037	11.5788281072583	14.7884034221075	14.2590335640619	10.8467409592024	11.355708679668	10.3097635535273
10.5039151396416	13.2801521682822	13.6332316182138	10.7557882249788	15.7332559611067	16.86573892273	13.4368080455398	13.3385900888547	13.6233433915124	14.0179033079269	15.3877103161583	15.3639722923207
10.6865657370545	13.8111559984406	13.4900917689064	13.5870318146201	16.9220152690602	18.55242730104	13.7846303876773	14.6432258897605	13.686938795593	10.5001641488603	12.7599900662619	11.6658034438348
15.1996350710075	9.06038059840466	11.8497398073213	13.31359668034	13.3346980113191	14.1325074192608	14.3484979222334	13.9688293185772	19.0099685526176	15.8951479544442	13.2445628751429	13.3848581646184
13.2190576421701	13.9054824345171	11.8498061974054	13.1114181495952	11.9787997621847	12.2530266883957	14.6680942841797	15.7282079634408	18.0896259333126	15.8672712511226	15.1832842598615	13.3795042117105
13.1319486925702	13.8738993531422	13.1324683375465	11.4225454817793	14.3338066293941	17.0557689916543	15.8159299699964	15.3566972417422	18.9785558996695	12.6319958112148	11.9727369828705	14.7434617854538
17.3850581228507	13.9224624166435	19.0309818841815	13.4226572587637	14.1469588681442	16.866963531873	13.6688441689373	11.1090060821972	13.4383671633464	14.2182300722374	15.2352544442331	13.8148477730865
18.1265519043575	13.1662758027237	18.1433780391593	16.9601977883987	14.1977657450225	15.057663717618	17.5197489103081	13.8735234667489	19.3219652422995	17.048237811953	18.8613287370297	17.7218810428889
17.3619333771792	15.8174035124174	13.8055829344941	17.1376266090288	16.0291602018731	13.6058781694792	15.8065066402522	14.3922326217155	14.7870585474978	17.3963154777492	12.7504289743938	10.7467267986307
11.4555749555516	12.0322701293705	13.9099828859281	16.157427523963	15.406955373307	15.4591595415988	13.0752190747186	13.56725515382	12.0874752911581	12.7852932105712	11.5093266766755	13.316927138194
15.0536465338082	14.1345111227823	14.5363109877272	16.3434092894502	12.4808109876129	15.2832609261828	9.5002512669316	13.3067820975901	12.8411804115776	14.25698241434	16.0079794117691	17.1944081740509
14.859761704746	14.7221067916236	13.9084173921965	14.5948654520027	15.4146552926825	15.5870361076437	18.348646935113	16.7973240093428	13.8579030086569	12.381264037872	16.5925590206253	14.2598923122675
15.4761706103543	13.0006377053793	15.409616756364	13.9605907983777	15.2309478634091	15.370978785066	12.8108274164647	14.8865822723654	17.0773877409414	14.5264081734427	13.5608744454775	13.2468456483038
17.2418001843908	17.1770730853713	18.008298336953	18.2323754739319	20.3852215608445	20.7588279085346	20.044214523618	20.0867799630949	16.4645837123533	16.453215571386	11.858629101758	14.8110377833672
13.8765013044806	11.3453725729105	11.2071173210888	8.48774719175373	18.5506438287642	14.0635838103699	14.6446227389305	11.0750335808378	16.5497271416985	13.90121076465	15.2466585039155	15.5209429665133
15.5415811132555	15.86825527558	13.6529176024742	14.7621451014002	13.6501365554677	12.4737518280365	9.71990728349463	14.8089207208815	13.644117862806	14.7421008152435	8.51609621900142	12.0926292000124
13.4843734946821	14.6296350843753	13.2564450414945	11.6975375492164	12.829559167463	12.7862932985309	16.9581865913769	13.9254535174998	14.8068002943112	14.7558104138371	16.5245563010141	16.2317264827531
17.8310577046593	15.5557577739051	18.1612026119975	14.8124186651025	11.3454823325525	12.0476463766792	11.1766667119334	12.3136920837461	13.6786413953774	16.4279226896582	13.9829196941892	14.0418131237458
15.603137711304	15.3037672375955	16.3725690819636	15.5841810402683	13.5291169093186	11.6307378530834	14.0874256948335	12.1032200847915	13.6112039723952	13.0427180013042	12.0792739424731	10.2576433810694
12.0034976575715	12.2292687672966	13.5204244371557	13.0170885023578	15.1304335483435	14.9896934568264	13.3710300420776	15.4103692192957	14.1806089232298	16.636506978479	12.5963083195258	13.7367012129407
15.8750311855064	14.1283749174005	15.6495855693951	12.8956303253479	15.4777392852699	11.4826032566892	13.6192740803281	15.1576341364906	14.5036246120098	15.667807509052	14.918554012668	17.0211165171736
14.9132999466765	15.1578556828428	11.5501650731697	11.5271866077942	10.1817902860995	11.4070264853521	11.4201657466597	12.2541612034511	14.9833302056779	14.4001010427044	16.5406391826496	14.2411291567882
9.60696606281109	10.3177967194362	9.89008683027097	13.3693774412528	17.658857078743	13.8806734616657	14.5820956250882	15.647419318533	13.6133112647078	15.760907485235	14.0770759411355	16.1004518337719
18.1038451750738	15.014889149342	16.0685455930854	17.0494939421907	14.2439802925856	11.3174563637297	16.1981121263464	17.8375665537821	16.2362032256697	11.4308392441861	13.9053254139246	18.6219210009837
16.0385434920327	12.6415001747547	14.5004588790978	15.6759862697418	12.5066811796593	14.0397693094412	12.5226596100447	12.507602427513	13.9656440739404	11.9241235771754	10.4280241362626	14.5097089187827
14.8270574659446	12.7613316943227	13.0647760059442	15.6457200121706	14.2935924383854	11.6905771762397	13.9301140995777	13.8628789271401	12.4553927654221	13.1369760622814	17.8399607870095	10.6049841513386
18.1808135148962	17.6680028978438	15.201680870741	13.9903426708921	11.6909514900076	13.4163160674974	15.5618164151838	12.4488139277312	19.6377183220327	15.6374526641841	16.9227953042708	17.0440557078554
14.3022066619352	11.0003109296492	9.93028791153647	12.6666526603875	15.9667583614759	17.4798775031926	14.3487293481915	12.5524626392625	13.9019461210239	11.7905194369913	14.5221525674829	12.1411062268147
17.6984245731099	16.3951499152363	18.446750461857	13.0268345934972	11.7103080539633	11.108801877173	14.6029922841567	14.0074271286367	14.6069737803674	14.4299355596265	12.9179906640963	13.9745866939924
14.0119445614184	15.3617597657011	14.1464384781313	16.4834349669918	14.4375862916989	8.48572176230165	13.0201182190921	13.0671063840411	9.76443294741854	12.3108290786848	11.0631237959649	15.1274281715176
16.3924611231229	14.6052645288672	15.4239235308995	13.2776196922685	12.9151367254639	13.4315581351496	12.6933475159598	13.5246313602779	10.4385435344343	12.932215970855	12.358813668941	15.2083623195543
15.6396228750921	16.8881922061873	13.5072329988083	17.7854597608164	16.8317787201728	16.9918717805305	17.3155869138996	18.4701722091347	21.2627151568744	18.7531204392965	19.3634411021592	17.6114650125793
14.5817868514776	13.7197835666974	14.7540003228786	18.6061114282953	13.215619423345	13.0466109678501	15.9036773604991	13.431344511975	14.9763015327573	10.3136080051201	15.5279945278632	13.7375978069733
19.5445482842185	16.1687782822001	18.0677513615693	15.2824750490176	11.4333480766221	15.499468964972	12.3733293900299	10.7081500976322	16.6446807154866	12.9263639833682	15.1149028689532	13.3408345487848
13.0213855146729	11.3434440447972	14.283243421034	13.276704999607	9.29763523709254	15.6670503232525	12.1922746220411	13.9504921322608	15.660632004845	16.4463260812325	15.8876951611552	16.3964441000105
11.1236574470505	13.49317412453	12.6460975984918	10.0484814669468	7.74634961444137	11.3368696733252	14.2290453994457	15.0071241970845	11.9667232515691	17.3291753046364	10.7706720633364	11.7902031440752
17.5252377747587	14.2158415663514	16.1305722333186	14.7939619908187	14.9427688744519	11.8285516339793	12.4473039209081	13.0373883898094	14.7413483143375	11.8807918527939	13.8621300259871	13.7562040386442
14.4211260824867	15.8292527024652	11.5126886810241	15.4010976499377	9.58542463433038	10.9631215328592	14.6525511511761	13.5651234935831	12.2418811169969	12.5421158746335	13.2559966793192	13.0406974584464
13.747319817723	10.6058430002887	15.5113378476012	8.7107908756262	17.6747803647957	12.5063755336272	15.7988874751374	14.1894388305351	15.1185740997727	15.4519803750072	14.5213835006374	15.3162793868551
9.68097143373571	12.5997286313781	9.68526604987968	11.0464998943362	12.4035284710927	13.8682314203891	13.7973563599467	15.3744769730028	12.411811271164	14.1042646416259	10.7274899997801	12.534498162866
13.9826468046652	17.1406693839375	16.9125409763278	15.1131513743413	14.9317662177763	12.2916003004034	14.0554083374734	13.8780877302589	12.6663010334831	12.5023174000769	14.0094434964227	13.1482810444345
14.3682407129386	14.0984392480083	12.7038323699715	11.6876966567653	13.2640570772432	13.5080794050305	17.2883814372162	15.1973922220796	11.6004855163328	12.8734377263386	11.6300701776498	13.10039999487
15.2126556888475	17.4844213415343	12.8018123029204	14.8594123388624	14.1702829461093	12.9214346868527	10.1747804483903	14.2032462792479	12.8769263917222	12.6200730786891	13.1904324043192	14.9101908559903
13.7600789377912	16.2118622361127	13.4191848680598	14.3643257604825	15.490597417657	12.0291456516544	12.743263767392	13.3232541601826	14.9443309637719	14.5505416800849	12.1259021414969	12.2710368679061
13.3698075508886	11.8488205796259	14.7449200218836	14.842235906723	9.08039018780233	15.2317978462956	15.7205368328156	11.5531903244284	14.7362768787898	12.7066896748301	14.3457835904512	11.8809609913213
16.6332491070679	16.3581858729836	12.8279014575961	17.7751289807427	14.5794617240004	12.267189985218	12.5976282094538	14.4754409572387	15.0329904951428	12.8123858639155	11.0225145715467	12.4994027677699
13.4793472725625	14.5697326613279	14.1101022776632	14.0931988795552	18.1773819111902	11.9662015888916	14.3777388116432	13.0898474683254	13.4107534384359	16.9949887678536	12.2952463800423	11.610954966375
15.9648739842798	11.0232975500915	16.2606358213895	14.5189312609216	12.3571798090083	12.10774241842	13.756075385916	15.5470233708483	15.0121577682953	16.9682971139665	16.4489758693256	16.7444145179154
11.9505654156587	13.2912422584539	14.6594880005668	11.6684848496543	14.7155311465537	16.0055411468397	14.7385620197191	15.3620943862651	14.2216508896394	13.4166042483039	12.0801008202692	11.7236885193063
18.0409172790481	13.1310202136319	13.5148964502171	17.4377478609246	17.3976161087369	16.0344593691435	15.1404901703972	14.9840461477899	16.9375238428196	17.3410630096687	15.2719809524831	12.6986340988274
18.4793570034795	17.4795330079545	15.5968009553803	15.9415531775673	18.9179457310997	10.9350827427245	15.1038530066886	11.0663387128607	14.7933125168358	14.0837412648376	15.7785006434169	10.7786854733045
16.7239579618988	16.3773646103975	12.5383698084233	16.1733851312067	15.751409851872	14.6892766392532	14.0738076198411	15.0608248057124	17.3268662357656	15.8507170256941	16.2586138974636	16.8511408956542
14.0185812953341	13.3591175780843	14.1751268303147	14.1400930731537	15.2757926030105	18.4512453620864	12.2197119507543	18.103077851471	8.96398543251937	8.42797416165263	11.3111170880833	10.5722614189825
15.8907297842606	12.9120646455419	16.8370078159873	18.491409988962	15.7782984220042	16.8754980529861	13.5006343332221	13.4471857944096	13.7304338004391	17.3445725734083	17.8356930772504	15.7319379716463
15.1390631438201	13.1647574151543	12.532019595599	17.9611487026888	14.4910962027213	12.7338237835116	17.4386900990488	14.0183560033724	16.3678850227942	12.1213205520572	17.2611569198731	15.4369460122061
15.0458729336634	10.8728647168961	10.4041176078717	13.2800168107397	10.480468291318	11.0415574296805	10.4772878014884	14.2323579318125	13.3047565479589	11.7687773522246	10.4821280031755	15.2336114151904
12.605707063006	14.7638022684821	13.17473808735	16.933174126553	14.1452820574921	17.8969865004196	15.9612911129314	14.7572449818965	16.3349709700764	16.3078196156679	15.3144135842767	13.7578940870615
18.3989943609361	16.7079448422955	16.0020761795046	18.305414909649	15.0285684022804	12.6985905330694	13.3184329614243	14.903603638739	15.6526048093848	14.3415607229669	11.0278433373469	13.7272866538783
15.063406834381	16.4276340956792	16.2395849012111	10.7707126551277	9.27364285337384	12.6264237514589	13.6362693883144	15.0589358025588	13.7750414757706	14.2308056514732	16.7063807060413	17.4567313746334
18.3674742331121	16.3783005789538	14.9740124709667	15.6303852216816	12.269132529649	9.09807455942479	11.4086392006791	12.3888034171301	19.6969578576915	17.8056382989795	15.7524490207654	12.8854829423533
14.5550498803696	14.4544969384048	12.5431016234328	15.854786492565	15.6284035734428	15.5164776629034	16.3662155312162	13.2059844984053	14.9600611772415	13.8457694807554	15.021877393898	13.6881232847426
16.2084524154225	12.0155991257266	14.4179916116934	14.0676070592776	16.4682099323143	18.1516868953493	18.8158527269808	17.0311238584079	13.9877168216095	13.2343597476599	16.2146184627266	16.5927095667269
16.389865934473	14.5726748547691	12.7283175765213	10.2021204305469	15.4465417061083	16.4587456001982	12.956779095051	12.1083625192512	15.0186896623359	11.3758507380537	11.3377741852928	14.5936816644492
16.3736397247388	14.6985158140211	14.463780241428	13.6376894465737	17.365570147166	16.9937912648001	11.5671090158817	15.861033192184	17.8008289274896	14.4181846581405	13.5801946929247	16.562744728952
16.4578885962345	16.9125393502296	17.0320902327841	17.4961819077832	12.4505793459999	14.9145364066286	16.3433508729548	16.6890047591468	11.1788609075382	14.8204892658185	15.7668794516268	14.6212820603351
9.08425973518824	14.895261172026	10.683743376909	13.2829569867429	11.6703859551829	11.6728655852859	13.5409210304605	14.1793455908579	11.941683589675	15.1915562089302	16.5886740075228	15.3433520493365
17.5746590717613	12.3304080351063	14.586626265592	15.0747518057504	13.0656120755496	16.2399657963575	14.0267427039357	13.3917402823308	14.9963882308962	13.8481784770865	15.3061982805268	12.5742267651665
19.3926608617497	14.4047324743214	13.7381615586542	14.5339303515592	14.8127183160054	16.4562217560485	12.2494384712205	16.9652178431021	15.6953418993379	16.29138189229	13.3357970032808	17.4605705356693
18.3991129063593	14.5723384659693	15.1376085413263	18.0305743926562	15.0996735027573	15.1992180531835	13.2645702545625	12.9351110437001	16.083802343711	17.8169132361029	16.16753965232	14.0472219155331
